49.912500	50.354167	65.000000
50.389583	50.837500	65.000000
50.839583	51.103125	65.000000
51.137500	51.569792	65.000000
51.569792	52.000000	60.000000
52.500000	52.729167	60.000000
52.729167	52.959375	57.000000
53.010000	53.500033	60.000000
53.729167	54.207292	63.000000
54.209375	54.495833	63.000000
54.519792	54.847917	63.000000
55.070000	55.423958	63.000000
55.439583	55.871875	62.000000
55.879167	56.157324	62.000000
56.343750	56.533398	62.000000
56.550000	56.800000	60.000000
56.800000	57.116699	62.000000
57.500000	57.951042	62.000000
57.990000	58.400000	62.000000
58.450000	58.815625	62.000000
58.939583	59.200000	62.000000
59.200000	59.391667	62.000000
59.400000	59.679167	60.000000
59.679167	60.000000	62.000000
60.130000	60.451074	60.000000
60.550000	60.810417	60.000000
60.859408	61.055241	60.000000
61.069824	61.567741	65.000000
61.589583	62.250033	65.000000
62.500033	62.730241	60.000000
62.739616	62.911491	60.000000
63.009375	63.455208	67.000000
63.469792	64.250033	67.000000
65.106250	65.568750	65.000000
65.589583	65.855208	65.000000
65.859375	66.111458	65.000000
66.359375	66.959375	65.000000
67.029167	67.250000	60.000000
67.250000	67.917741	60.000000
67.969792	68.191667	57.000000
68.210000	68.447949	60.000000
68.990000	69.341667	63.000000
69.439583	69.567708	63.000000
69.689583	70.111458	63.000000
70.119792	70.335417	63.000000
70.609375	70.750000	62.000000
70.850000	71.103125	62.000000
71.119792	71.295833	62.000000
71.593750	71.750000	62.000000
71.789583	72.000000	60.000000
72.050000	72.500000	62.000000
72.739583	73.119792	62.000000
73.239583	73.439583	62.000000
73.450000	73.567708	62.000000
73.700000	73.919792	62.000000
73.929167	74.175000	62.000000
74.189583	74.400000	62.000000
74.409375	74.623958	62.000000
74.662500	74.927116	62.000000
74.939583	75.231250	60.000000
75.389583	75.607324	62.000000
75.790000	76.031250	62.000000
76.050000	76.319792	60.000000
76.329167	76.639583	65.000000
76.970000	77.319857	65.000000
77.337500	77.750000	65.000000
77.769792	77.951042	65.000000
77.979167	78.162533	67.000000
78.309375	79.034375	67.000000
79.370000	79.615625	67.000000
79.645833	79.871875	65.000000
79.900000	80.095833	65.000000
80.119792	80.351042	72.000000
80.359375	80.575000	72.000000
80.589583	80.863542	72.000000
80.879167	81.167708	72.000000
81.209375	81.439583	67.000000
81.569792	82.000033	65.000000
82.200000	82.495833	72.000000
82.500000	82.719792	72.000000
82.739583	83.087500	72.000000
83.100000	83.446875	67.000000
83.479167	84.000033	65.000000
84.130000	84.415625	72.000000
84.429167	84.963542	72.000000
85.009375	85.321875	67.000000
85.359375	85.861458	65.000000
86.100000	86.303125	67.000000
86.329167	86.559375	65.000000
86.569792	86.719792	67.000000
86.819792	87.250033	67.000000
87.259375	87.711458	65.000000
87.950000	88.447917	69.000000
88.450000	88.671875	67.000000
88.700000	88.895833	67.000000
88.909375	89.183333	67.000000
89.200000	89.407292	65.000000
89.419792	89.631250	67.000000
89.639583	89.912500	69.000000
89.912500	90.129167	67.000000
90.129167	90.500033	65.000000
90.829167	91.068783	60.000000
91.068783	91.302181	60.000000
91.343750	91.564714	58.000000
91.570000	92.031250	67.000000
92.050000	92.255208	67.000000
92.509375	92.703125	67.000000
92.729167	92.991667	65.000000
93.009375	94.175033	67.000000
94.650000	94.900000	67.000000
94.900000	95.103125	65.000000
95.129167	95.359375	65.000000
95.369792	96.063542	72.000000
96.069792	96.287500	72.000000
96.419792	96.639583	67.000000
96.809375	97.186458	65.000000
97.250000	97.750000	72.000000
97.750000	97.965658	72.000000
98.000000	98.239616	72.000000
98.339583	98.559375	67.000000
98.709375	99.250033	65.000000
99.419792	99.615625	72.000000
99.629167	99.871875	72.000000
99.889583	100.106283	72.000000
100.250000	100.619792	67.000000
100.619792	100.895833	65.000000
101.059375	101.535417	67.000000
101.539583	101.759375	65.000000
101.779167	101.919792	67.000000
102.079167	102.500033	67.000000
102.519792	103.000065	65.000000
103.210000	103.671875	69.000000
103.671875	103.935417	67.000000
103.950000	104.414616	67.000000
104.419792	104.639583	65.000000
104.650000	104.863542	67.000000
104.869792	105.119792	69.000000
105.129167	105.329199	67.000000
105.419792	105.663574	67.000000
106.010000	106.271875	65.000000
106.289583	107.500000	65.000000
108.150000	108.351042	60.000000
108.450000	108.927116	69.000000
108.929167	109.087500	67.000000
109.200000	109.631250	67.000000
109.659375	110.000033	65.000000
110.119792	111.958366	65.000000
126.069792	126.527083	65.000000
126.539583	126.915625	65.000000
127.050000	127.295866	65.000000
127.337533	127.661491	65.000000
127.739616	128.401074	60.000000
128.709375	128.868783	60.000000
128.900000	129.151042	57.000000
129.190000	129.500000	60.000000
129.889583	130.335417	63.000000
130.350000	130.591667	63.000000
130.619792	131.071875	63.000000
131.309375	131.551042	63.000000
131.559375	132.031250	62.000000
132.050033	132.447949	62.000000
132.550033	132.750000	62.000000
132.750000	132.991667	60.000000
133.000000	133.279167	62.000000
133.750000	134.143783	62.000000
134.159408	134.687533	62.000000
134.689583	135.103125	62.000000
135.119792	135.359408	62.000000
135.379167	135.583333	62.000000
135.600000	135.839616	60.000000
135.850000	136.159375	62.000000
136.300033	136.543815	60.000000
136.810000	137.029167	60.000000
137.029167	137.247917	60.000000
137.259375	137.759375	65.000000
137.769792	138.188542	65.000000
138.689583	138.911458	60.000000
138.929167	139.135417	60.000000
139.139583	139.679167	67.000000
139.689583	140.327083	67.000000
141.250000	141.750000	65.000000
141.789583	142.047949	65.000000
142.059375	142.303158	65.000000
142.500000	143.172949	65.000000
143.209375	143.487500	60.000000
143.500000	144.160417	60.000000
144.179167	144.383333	57.000000
144.409375	144.639583	60.000000
145.131250	145.589583	63.000000
145.589583	145.855208	63.000000
145.869792	146.303125	63.000000
146.309375	146.527083	63.000000
146.770000	147.007292	62.000000
147.029167	147.295833	62.000000
147.309375	147.625033	62.000000
147.825000	148.000000	62.000000
148.000000	148.191667	60.000000
148.250000	148.447949	62.000000
148.890000	149.319792	62.000000
149.350000	149.631250	62.000000
149.639583	149.878158	62.000000
149.879167	150.079167	62.000000
150.109375	150.335417	62.000000
150.359375	150.637500	62.000000
150.637500	150.868750	62.000000
150.868750	151.112565	62.000000
151.119792	151.573991	60.000000
151.589583	151.775000	62.000000
151.990000	152.214583	60.000000
152.229167	152.511458	60.000000
152.529167	153.000000	65.000000
153.190000	153.463542	65.000000
153.500000	153.947917	65.000000
153.956250	154.166699	65.000000
154.181250	154.385417	67.000000
154.459375	155.168750	67.000000
155.570000	155.839583	67.000000
155.839583	156.063542	65.000000
156.079167	156.287500	65.000000
156.309375	156.543750	72.000000
156.550000	156.767708	72.000000
156.779167	157.055208	72.000000
157.059375	157.372949	72.000000
157.389583	157.631250	67.000000
157.769792	158.079167	65.000000
158.469792	158.687500	72.000000
158.689583	158.911458	72.000000
158.929167	159.178125	72.000000
159.269792	159.519792	67.000000
159.650000	160.000000	65.000000
160.359375	160.607292	72.000000
160.619792	160.831250	72.000000
160.839583	161.125000	72.000000
161.200000	161.407292	67.000000
161.539583	162.000033	65.000000
162.269792	162.495833	67.000000
162.509375	162.719792	65.000000
162.739583	162.911458	67.000000
163.000000	163.431283	67.000000
163.459375	163.903125	65.000000
164.139583	164.639583	69.000000
164.639583	164.863542	67.000000
164.889583	165.087500	67.000000
165.100000	165.375000	67.000000
165.379167	165.600000	65.000000
165.609375	165.823958	67.000000
165.829167	166.110417	69.000000
166.112500	166.350033	67.000000
166.359375	166.623958	65.000000
167.029167	167.250000	60.000000
167.250000	167.500000	60.000000
167.500000	167.760449	58.000000
167.770000	168.223958	67.000000
168.229167	168.447917	67.000000
168.670000	168.895833	67.000000
168.909375	169.151042	65.000000
169.169792	169.983333	67.000000
170.750000	171.043750	67.000000
171.089583	171.295833	65.000000
171.309375	171.551042	65.000000
171.569792	172.255208	72.000000
172.269792	172.479167	72.000000
172.619792	172.906283	67.000000
173.000000	173.334375	65.000000
173.430000	173.875065	72.000000
173.881250	174.158464	72.000000
174.162500	174.431250	72.000000
174.539583	174.813542	67.000000
174.919792	175.325000	65.000000
175.500000	175.735417	72.000000
175.810000	176.063542	72.000000
176.079167	176.351042	72.000000
176.381250	176.750033	67.000000
176.800000	177.155241	65.000000
177.230000	177.717708	67.000000
177.739583	177.951042	65.000000
177.969792	178.143750	67.000000
178.250000	178.667708	67.000000
178.709375	179.071875	65.000000
179.429167	179.775000	69.000000
179.789583	180.137500	67.000000
180.137500	180.500000	67.000000
180.619792	180.831250	65.000000
180.839583	181.055208	67.000000
181.059375	181.279167	69.000000
181.309375	181.471875	67.000000
181.600000	182.000033	67.000000
182.230000	182.463542	65.000000
182.479167	183.913542	65.000000
184.368750	184.571908	60.000000
184.639583	185.119792	69.000000
185.119792	185.279167	67.000000
185.437500	185.817741	67.000000
185.839583	186.111458	65.000000
186.309375	186.751042	67.000000
186.779167	187.912500	65.000000
188.175000	188.706250	65.000000
188.706250	189.250000	67.000000
189.250000	189.550000	69.000000
189.629167	190.000033	65.000000
190.319792	190.591667	64.000000
190.625000	191.078125	65.000000
191.100000	191.295833	64.000000
191.309375	191.551042	65.000000
191.579167	191.750000	65.000000
192.029167	192.511458	65.000000
192.519792	192.959375	64.000000
192.969792	193.503125	65.000000
193.912500	194.129167	60.000000
194.129167	194.568783	69.000000
194.600000	194.847949	67.000000
194.881250	195.369792	67.000000
195.369792	195.615625	65.000000
195.810000	196.159375	67.000000
196.250000	196.537598	69.000000
196.559375	196.750000	67.000000
196.750000	197.500000	69.000000
197.950000	198.239583	74.000000
198.250000	198.495833	74.000000
198.509375	198.863542	69.000000
198.990000	199.380208	69.000000
199.389583	199.519824	67.000000
199.630000	200.129167	67.000000
200.129167	200.511458	65.000000
200.600000	200.959375	65.000000
201.290000	201.535482	60.000000
201.559375	201.791667	62.000000
201.800000	202.015625	65.000000
202.039583	202.239583	65.000000
202.509375	202.623958	60.000000
202.739583	202.975000	62.000000
202.979167	203.231250	65.000000
203.250000	203.455208	65.000000
203.469792	203.935417	67.000000
203.959375	204.255208	67.000000
204.419792	205.593750	67.000000
205.959375	206.175000	60.000000
206.379167	206.847917	67.000000
206.850000	207.039583	67.000000
207.319792	207.619857	65.000000
207.675000	207.979167	72.000000
207.979167	208.191667	72.000000
208.219792	208.447917	72.000000
208.459375	208.671875	72.000000
208.750000	209.087533	67.000000
209.209375	209.535417	65.000000
209.819792	210.111458	72.000000
210.119792	210.335417	72.000000
210.350000	210.527083	72.000000
210.679167	211.051042	67.000000
211.053125	211.455208	65.000000
211.809375	212.031250	72.000000
212.039583	212.255208	72.000000
212.269792	212.479167	72.000000
212.619792	212.895833	67.000000
212.989583	213.439583	65.000000
213.675000	213.929167	67.000000
213.929167	214.143750	65.000000
214.169792	214.353158	67.000000
214.462500	214.889583	67.000000
214.889583	215.331250	65.000000
215.630000	215.993783	69.000000
216.079167	216.319792	67.000000
216.339583	216.511458	67.000000
216.539583	216.800033	67.000000
216.809375	217.023958	65.000000
217.029167	217.247917	67.000000
217.250000	217.471875	69.000000
217.500000	217.759408	67.000000
217.769792	218.047917	65.000000
218.469792	218.687500	60.000000
218.687500	218.943750	60.000000
218.943750	219.250000	58.000000
219.250000	219.615625	67.000000
219.677083	220.000000	67.000000
220.131250	220.358333	67.000000
220.368750	220.598991	65.000000
220.613542	221.628125	67.000000
222.030000	222.400000	67.000000
222.519792	222.750000	65.000000
222.750000	222.980241	65.000000
223.000000	223.679167	72.000000
223.700000	223.935417	72.000000
224.059375	224.287500	67.000000
224.439583	224.607292	65.000000
224.879167	225.300065	72.000000
225.312500	225.559375	72.000000
225.559375	225.855208	72.000000
225.979167	226.239616	67.000000
226.350000	226.623958	65.000000
227.000000	227.306250	72.000000
227.309375	227.500000	72.000000
227.500000	227.690658	72.000000
227.750000	228.211458	67.000000
228.239583	228.511458	65.000000
228.710000	229.151107	67.000000
229.152083	229.375000	65.000000
229.400000	229.567708	67.000000
229.639583	230.061458	67.000000
230.129167	230.495833	65.000000
230.869792	231.200000	69.000000
231.339583	231.550033	67.000000
231.600000	232.000033	67.000000
232.039583	232.223958	65.000000
232.250000	232.479167	67.000000
232.500000	232.703125	69.000000
232.729167	232.863542	67.000000
233.009375	233.404167	67.000000
233.709375	233.919792	65.000000
233.919792	235.250000	65.000000
235.809375	236.000000	60.000000
236.109375	236.543750	69.000000
236.550000	236.735417	67.000000
236.850000	237.217708	67.000000
237.259375	237.535417	65.000000
237.750000	238.250000	67.000000
238.250000	240.500000	65.000000
