# onset,offset,note
0.928538	1.788142	46.000000
1.788142	2.043198	51.000000
2.043198	2.670675	51.000000
2.670675	3.111332	53.000000
3.111332	3.645900	55.000000
3.645900	3.808036	53.000000
3.808036	4.365078	51.000000
4.365078	5.154504	53.000000
5.572819	6.292261	56.000000
6.292261	6.780296	53.000000
6.780296	7.430329	55.000000
7.426830	7.617479	53.000000
7.685692	7.894706	51.000000
7.894706	8.289120	53.000000
8.289120	8.568096	51.000000
8.568096	9.078824	48.000000
9.078824	10.077313	46.000000
10.495079	11.307781	46.000000
11.307781	11.749136	51.000000
11.749136	12.492725	51.000000
12.492725	12.910636	53.000000
12.910636	13.490541	55.000000
13.490541	13.699927	53.000000
13.699927	14.141103	51.000000
14.141103	15.139481	53.000000
15.534351	16.347020	56.000000
16.347020	16.904085	53.000000
16.904085	17.623627	55.000000
17.623627	17.786387	53.000000
17.786387	18.088657	51.000000
18.088657	18.599259	51.000000
18.599259	19.040108	53.000000
19.040108	19.643716	50.000000
19.643716	20.828612	51.000000
