# onset,offset,note
0.557381	0.812590	60.000000
0.812590	1.091280	60.000000
1.091280	1.578989	60.000000
1.578989	1.927352	60.000000
1.927352	2.182560	60.000000
2.182560	2.693493	60.000000
2.693493	2.995408	60.000000
2.995408	3.274099	63.000000
3.274099	3.668652	56.000000
3.668652	3.807998	58.000000
3.807998	4.388603	60.000000
4.760191	5.061848	61.000000
5.061848	5.317314	61.000000
5.317314	5.688901	61.000000
5.688901	5.805023	61.000000
5.805023	6.037265	61.000000
6.037265	6.292731	60.000000
6.292731	6.547939	60.000000
6.547939	6.710509	60.000000
6.710509	6.826630	60.000000
6.826630	7.012424	60.000000
7.012424	7.314339	58.000000
7.314339	7.546581	58.000000
7.546581	7.732117	60.000000
7.732117	8.428843	58.000000
8.428843	8.916552	63.000000
8.916552	9.218209	60.000000
9.218209	9.496899	60.000000
9.496899	10.054280	60.000000
10.054280	10.356195	60.000000
10.356195	10.634628	60.000000
10.634628	11.215233	60.000000
11.215233	11.470700	60.000000
11.470700	11.749390	63.000000
11.749390	12.167168	56.000000
12.167168	12.329738	58.000000
12.329738	12.840671	60.000000
13.258706	13.560363	61.000000
13.560363	13.815830	61.000000
13.815830	14.187417	61.000000
14.187417	14.326763	61.000000
14.326763	14.535780	61.000000
14.535780	14.837437	60.000000
14.837437	15.046455	60.000000
15.046455	15.209025	60.000000
15.209025	15.325146	60.000000
15.325146	15.557388	63.000000
15.557388	15.836079	63.000000
15.836079	16.068321	61.000000
16.068321	16.439650	58.000000
16.439650	16.950583	56.000000
