# onset,offset,note
1.927367	2.577605	69.000000
2.577605	2.995370	69.000000
2.995370	3.506118	72.000000
3.506118	4.249334	67.000000
4.249334	4.945872	67.000000
4.945872	5.805035	65.000000
5.805035	6.153250	65.000000
6.153250	6.710641	69.000000
6.710641	7.592927	64.000000
7.941231	8.336007	62.000000
8.336007	8.730782	64.000000
8.730782	9.102120	65.000000
9.102120	9.473851	62.000000
9.473851	10.239883	60.000000
10.239883	10.959804	65.000000
10.959804	11.633296	69.000000
11.633296	11.981492	67.000000
11.981492	12.422838	65.000000
12.422838	13.281954	67.000000
13.792658	14.535817	70.000000
14.535817	14.930324	70.000000
14.930324	15.394934	72.000000
15.394934	16.184163	69.000000
16.184163	16.927379	69.000000
16.927379	17.600564	67.000000
17.600564	17.925608	67.000000
17.925608	18.390195	69.000000
18.390195	19.179708	65.000000
19.597751	20.061879	65.000000
20.061879	20.781939	74.000000
20.781939	21.199885	72.000000
21.199885	21.594493	70.000000
21.594493	22.639598	69.000000
22.639598	23.034055	65.000000
23.034055	23.661198	67.000000
23.661198	23.986299	69.000000
23.986299	24.520356	70.000000
24.520356	25.240222	72.000000
25.634729	26.076057	65.000000
26.076057	26.795661	74.000000
26.795661	27.190437	72.000000
27.190437	27.562121	70.000000
27.562121	28.351552	69.000000
28.606910	29.094653	65.000000
29.094653	29.814573	70.000000
29.814573	30.255706	69.000000
30.255706	30.743117	67.000000
30.743117	31.997099	65.000000
