# onset,offset,note
1.509602	2.298990	48.000000
2.298990	3.157551	48.000000
3.157551	3.947137	48.000000
3.947137	4.435180	51.000000
4.435180	5.247632	53.000000
5.247632	5.874299	48.000000
7.708890	8.521879	48.000000
8.521879	9.032377	48.000000
9.380835	9.938174	55.000000
9.938174	10.309965	51.000000
10.309965	11.285133	53.000000
11.285133	11.610189	48.000000
13.607258	14.372781	48.000000
14.372781	15.139064	48.000000
15.139064	15.766311	48.000000
15.766311	16.184240	51.000000
16.184240	17.136090	53.000000
17.136090	17.832904	48.000000
18.181573	18.389906	48.000000
18.389906	18.761723	53.000000
18.761723	19.109669	51.000000
19.109669	19.806284	48.000000
19.806284	20.178101	53.000000
20.178101	20.573067	51.000000
20.573067	21.269681	48.000000
21.269681	21.663923	53.000000
21.663923	22.058889	51.000000
22.058889	23.336378	48.000000
