# onset,offset,note
1.137668	1.439710	69.000000
1.439710	1.787880	66.000000
1.787880	2.484527	66.000000
2.484527	2.786518	67.000000
2.786518	3.227733	64.000000
3.227733	3.808227	64.000000
3.808227	4.156420	62.000000
4.156420	4.481286	64.000000
4.481286	4.760040	66.000000
4.760040	5.131712	67.000000
5.131712	5.387049	69.000000
5.387049	5.781853	69.000000
5.781853	6.176656	69.000000
6.524772	6.803419	69.000000
6.803419	7.174822	66.000000
7.174822	7.801992	66.000000
7.801992	8.126902	67.000000
8.126902	8.452097	64.000000
8.452097	9.055905	64.000000
9.055905	9.357496	62.000000
9.357496	9.659353	66.000000
9.659353	10.030995	69.000000
10.030995	10.309810	69.000000
10.309810	10.959938	62.000000
11.610066	11.981518	64.000000
11.981518	12.306541	64.000000
12.306541	12.655001	64.000000
12.655001	12.980024	64.000000
12.980024	13.305065	64.000000
13.305065	13.676672	66.000000
13.676672	14.396449	67.000000
14.396449	14.674843	66.000000
14.674843	15.023358	66.000000
15.023358	15.348503	66.000000
15.348503	15.673309	66.000000
15.673309	16.021603	66.000000
16.021603	16.323481	67.000000
16.323481	16.741518	69.000000
17.020095	17.438192	69.000000
17.438192	17.809669	66.000000
17.809669	18.436584	66.000000
18.436584	18.785083	67.000000
18.785083	19.156347	64.000000
19.156347	19.458358	64.000000
19.945915	20.363905	62.000000
20.363905	20.619183	66.000000
20.619183	21.037257	69.000000
21.037257	21.292852	69.000000
21.594689	22.221483	62.000000
