# onset,offset,note
1.648840	2.252193	53.000000
2.252193	3.227464	58.000000
3.227464	3.715100	58.000000
3.715100	4.179492	62.000000
4.179492	5.108547	60.000000
5.108547	5.549589	62.000000
5.549589	6.223115	63.000000
6.223115	7.128416	62.000000
7.592943	7.825207	58.000000
7.825207	8.312777	58.000000
8.312777	9.287978	70.000000
9.287978	9.705776	69.000000
9.705776	10.216815	67.000000
10.216815	11.284700	65.000000
11.702761	12.237080	65.000000
12.237080	12.654737	67.000000
12.654737	12.887221	67.000000
12.887221	13.165542	67.000000
13.165542	13.699973	65.000000
13.699973	14.233885	63.000000
14.233885	14.674828	62.000000
14.674828	15.116268	60.000000
15.116268	15.487693	58.000000
15.766261	16.254129	57.000000
16.254129	16.695000	55.000000
16.695000	17.182651	58.000000
17.182651	17.670303	57.000000
17.670303	18.158188	60.000000
18.158188	18.622429	58.000000
18.622429	18.924412	62.000000
18.924412	19.156282	62.000000
19.156282	19.458264	67.000000
19.713672	19.969080	62.000000
19.969080	20.247942	62.000000
20.247942	20.735681	63.000000
20.735681	21.315651	62.000000
21.315651	21.780062	60.000000
21.780062	22.407232	63.000000
22.407232	23.382517	62.000000
24.241891	25.332768	58.000000
25.332768	25.820475	57.000000
25.820475	26.470750	57.000000
26.470750	28.281666	58.000000
