# onset,offset,note
0.998212	1.439430	56.000000
1.439430	1.741577	56.000000
1.741577	2.437821	58.000000
2.437821	3.180867	56.000000
3.180867	3.854374	61.000000
3.854374	4.829816	60.000000
5.154940	5.688714	56.000000
5.688714	5.944526	56.000000
5.944526	6.594591	58.000000
6.594591	7.407408	56.000000
7.407408	8.103719	63.000000
8.103719	9.009460	61.000000
9.450245	9.845087	56.000000
9.845087	10.170016	56.000000
10.170016	10.843577	68.000000
10.843577	11.516955	65.000000
11.516955	11.888349	61.000000
11.888349	12.259743	61.000000
12.259743	13.025969	60.000000
13.025969	13.885269	58.000000
14.326920	14.721695	66.000000
14.721695	15.069595	66.000000
15.069595	15.557447	65.000000
15.719759	16.416822	61.000000
16.416822	17.252625	63.000000
17.252625	18.320782	61.000000
