# onset,offset,note
0.766202	1.137936	68.000000
1.137936	1.532548	65.000000
1.532548	2.089664	65.000000
2.089664	2.391500	66.000000
2.391500	2.739939	63.000000
2.739939	3.157829	63.000000
3.413322	3.715214	61.000000
3.715214	4.040193	63.000000
4.040193	4.295798	65.000000
4.295798	4.667175	66.000000
4.667175	4.992259	68.000000
4.992259	5.247755	68.000000
5.247755	5.595911	68.000000
5.897737	6.176397	68.000000
6.176397	6.455058	65.000000
6.455058	6.733690	65.000000
7.198077	7.453646	66.000000
7.453646	7.801937	63.000000
7.801937	8.150244	63.000000
8.475173	8.730558	61.000000
8.730558	9.078923	65.000000
9.078923	9.403971	68.000000
9.403971	9.752351	68.000000
9.752351	10.193465	61.000000
10.773900	11.215134	63.000000
11.215134	11.493780	63.000000
11.493780	11.749348	63.000000
11.749348	12.143921	63.000000
12.143921	12.422553	63.000000
12.422553	12.747866	65.000000
12.747866	13.142633	66.000000
13.351558	13.583566	65.000000
13.583566	14.001653	65.000000
14.001653	14.233924	65.000000
14.233924	14.535606	65.000000
14.535606	14.883863	65.000000
14.883863	15.208920	66.000000
15.208920	15.511025	68.000000
15.789503	15.975365	68.000000
16.137916	16.370196	65.000000
16.370196	16.672062	65.000000
17.089887	17.391752	66.000000
17.391752	17.647232	63.000000
17.647232	17.925957	63.000000
18.273959	18.692208	61.000000
18.692208	18.970589	65.000000
18.970589	19.318929	68.000000
19.318929	19.574397	68.000000
19.574397	20.155061	61.000000
