# onset,offset,note
0.998237	1.393387	65.000000
1.393387	1.764957	65.000000
1.764957	2.670302	66.000000
2.670302	3.598786	63.000000
3.598786	3.924169	65.000000
3.924169	4.249551	68.000000
4.249551	4.760065	66.000000
4.760065	4.876006	68.000000
4.876006	5.224451	66.000000
5.224451	5.874593	63.000000
5.874593	6.223039	63.000000
6.223039	6.524734	65.000000
6.524734	7.174876	61.000000
7.174876	7.500258	63.000000
7.500258	7.825017	65.000000
7.825017	8.475563	61.000000
8.475563	8.847086	63.000000
8.847086	9.125246	65.000000
9.125246	9.404049	65.000000
9.404049	9.496769	68.000000
9.775572	10.054375	65.000000
10.054375	10.193455	68.000000
10.402719	10.704224	65.000000
10.704224	10.866662	68.000000
