# onset,offset,note
24.969792	25.315625	59.000000
25.319792	25.735417	64.000000
25.739583	25.925000	66.000000
25.929167	26.494792	66.000000
26.498958	27.179167	68.000000
28.030208	28.414583	59.000000
28.418750	28.810000	57.000000
28.810000	29.195833	56.000000
29.200000	29.535417	57.000000
31.089583	31.475000	57.000000
31.479167	31.865625	64.000000
31.869792	32.655208	66.000000
32.659375	33.395833	68.000000
33.400000	33.775000	66.000000
33.779167	34.175000	68.000000
34.179167	34.545833	64.000000
34.550000	34.925000	59.000000
34.929167	35.303125	56.000000
35.307292	35.585417	57.000000
36.439583	36.823958	57.000000
36.828125	37.255208	57.000000
37.259375	38.035417	56.000000
38.039583	38.500000	54.000000
41.069792	41.461458	64.000000
41.465625	41.855208	64.000000
41.859375	42.235417	63.000000
42.239583	42.641667	63.000000
42.645833	42.845833	61.000000
42.850000	43.415625	61.000000
43.419792	43.790625	59.000000
43.794792	44.183333	59.000000
44.187500	44.687500	56.000000
44.937500	45.281250	54.000000
46.490000	46.864583	61.000000
46.868750	47.252083	61.000000
47.256250	47.616667	59.000000
47.620833	48.075000	61.000000
48.079167	48.479167	59.000000
52.600000	52.995833	59.000000
53.000000	53.355208	64.000000
53.359375	53.555208	66.000000
53.559375	53.855208	66.000000
54.169792	54.655208	68.000000
55.656250	56.053125	59.000000
56.057292	56.425000	57.000000
56.429167	56.850000	56.000000
56.854167	57.107292	57.000000
58.800000	59.195833	57.000000
59.200000	59.537500	64.000000
59.541667	59.802083	66.000000
59.806250	60.295833	66.000000
60.300000	60.690000	68.000000
60.690000	61.075000	68.000000
61.079167	61.425000	66.000000
61.450000	61.850000	68.000000
61.850000	62.245833	64.000000
62.250000	62.605208	59.000000
62.609375	62.751042	56.000000
62.755208	63.045833	57.000000
63.050000	63.391667	57.000000
64.166667	64.537500	57.000000
64.541667	64.821875	57.000000
64.958333	65.759375	56.000000
65.759375	66.111458	54.000000
68.783333	69.146875	64.000000
69.151042	69.575000	64.000000
69.579167	69.908333	63.000000
69.912500	70.303125	63.000000
70.307292	70.702083	61.000000
70.706250	71.100000	61.000000
71.104167	71.370833	59.000000
71.375000	71.831250	59.000000
71.850000	72.159375	56.000000
72.679167	72.916667	54.000000
74.166667	74.558333	61.000000
74.562500	74.925000	61.000000
74.929167	75.308333	59.000000
75.312500	75.662500	61.000000
75.666667	76.072917	59.000000
76.479167	77.255208	61.000000
77.259375	77.620833	56.000000
77.625000	78.058333	59.000000
78.062500	79.125000	59.000000
81.450000	81.865625	64.000000
81.869792	82.255208	61.000000
82.259375	82.625000	64.000000
82.629167	83.005208	66.000000
83.009375	83.401042	68.000000
83.405208	83.786458	66.000000
83.790625	84.265625	68.000000
84.269792	84.955208	66.000000
84.959375	85.325000	60.000000
85.329167	85.725000	60.000000
85.729167	86.463542	64.000000
86.479167	87.039583	66.000000
87.669792	88.040625	66.000000
88.044792	88.395833	66.000000
88.400000	88.775000	66.000000
88.779167	89.145833	59.000000
89.150000	89.545833	63.000000
89.550000	89.935417	64.000000
89.939583	90.325000	66.000000
90.329167	91.105208	66.000000
91.109375	91.465625	68.000000
91.469792	91.865625	64.000000
91.869792	92.223958	64.000000
92.610000	93.005208	64.000000
93.009375	93.385417	64.000000
93.389583	93.775000	61.000000
93.779167	94.175000	64.000000
94.179167	94.370833	61.000000
94.375000	94.914583	59.000000
94.918750	95.275000	61.000000
95.669792	96.085417	64.000000
96.089583	96.455208	64.000000
96.459375	96.845833	61.000000
96.850000	97.256250	64.000000
97.260417	97.391667	61.000000
97.395833	98.005208	59.000000
98.009375	98.367708	61.000000
98.789583	99.175000	64.000000
99.179167	99.555208	63.000000
99.559375	99.912500	64.000000
99.916667	100.295833	63.000000
100.300000	100.684375	61.000000
100.688542	101.063542	63.000000
101.067708	101.454167	64.000000
101.458333	101.865625	66.000000
101.869792	102.235417	64.000000
102.239583	102.615625	63.000000
102.619792	102.995833	61.000000
103.000000	103.327083	61.000000
103.613542	103.782292	59.000000
103.786458	104.166667	56.000000
104.170833	104.666667	59.000000
106.009375	106.455208	64.000000
106.459375	106.845833	61.000000
106.850000	107.225000	64.000000
107.229167	107.605208	66.000000
107.609375	107.875000	68.000000
108.009375	108.405208	66.000000
108.409375	108.829167	68.000000
108.833333	109.195833	66.000000
109.200000	109.565625	60.000000
109.569792	109.979167	60.000000
109.983333	110.336458	60.000000
110.340625	111.087500	64.000000
111.091667	111.532292	66.000000
112.239583	112.625000	66.000000
112.629167	113.015625	66.000000
113.019792	113.385417	66.000000
113.389583	113.787500	64.000000
113.790000	114.175000	66.000000
114.179167	114.555208	68.000000
114.559375	114.959375	66.000000
114.963542	115.303125	66.000000
115.307292	115.706250	64.000000
115.710417	116.718750	64.000000
117.250000	117.605208	64.000000
117.609375	117.985417	64.000000
117.989583	118.370833	61.000000
118.375000	118.816667	64.000000
118.820833	119.005208	61.000000
119.009375	119.545833	59.000000
119.550000	119.903125	61.000000
120.350000	120.695833	64.000000
120.700000	121.065625	64.000000
121.069792	121.468750	66.000000
121.472917	121.796875	68.000000
121.875000	122.100000	61.000000
122.104167	122.630000	59.000000
122.630000	123.007292	61.000000
123.450000	123.796875	64.000000
123.801042	124.165625	63.000000
124.169792	124.535417	64.000000
124.539583	124.925000	63.000000
124.929167	125.315625	61.000000
125.319792	125.695833	63.000000
125.700000	126.075000	61.000000
126.079167	126.475000	63.000000
126.479167	126.845833	64.000000
126.850000	127.265625	63.000000
127.269792	127.653125	61.000000
127.657292	128.189583	61.000000
